student_id,number
4961,1-782-455-6009
4962,1-522-386-7799
4963,424-749-8440
4964,+1-(123)-218-2639
4965,234-891-5708
4966,1-967-994-9631
4967,593.187.8655
4968,(738) 863-7075
4969,271.802.6452
4970,1-644-450-2176
4971,1-210-616-0803
4972,312-558-4704
4973,523.963.7282
4974,352.252.1817
4975,1-088-280-0847
4976,1-604-721-2507
4977,636-038-7876
4978,+1-(494)-605-2928
4979,018.400.8688
4980,038.927.5769
4981,1-196-483-8574
4982,1-356-258-8509
4983,741-692-5428
4984,1-514-409-6309
4985,706.798.9565
4986,1-095-598-2035
4987,1-243-759-7980
4988,1-365-054-1408
4989,031-625-6917
4990,870-787-8937
4991,1-956-214-0530
4992,+1-(575)-406-3049
4993,+1-(571)-652-8277
4994,1-008-920-2077
4995,(260) 142-2183
4996,1-777-241-9378
4997,+1-(997)-677-0504
4998,1-177-901-3925
4999,507-564-6770
5000,1-665-610-7534
